date,marche,denree,unite,prix_gnf
2023-07-09,Kindia,sucre,GNF/kg,9720.0
2023-07-16,Kindia,sucre,GNF/kg,9989.0
2023-07-23,Kindia,sucre,GNF/kg,9304.0
2023-07-30,Kindia,sucre,GNF/kg,9520.0
2023-08-06,Kindia,sucre,GNF/kg,10194.0
2023-08-13,Kindia,sucre,GNF/kg,9812.0
2023-08-20,Kindia,sucre,GNF/kg,9665.0
2023-08-27,Kindia,sucre,GNF/kg,9794.0
2023-09-03,Kindia,sucre,GNF/kg,9979.0
2023-09-10,Kindia,sucre,GNF/kg,10074.0
2023-09-17,Kindia,sucre,GNF/kg,10178.0
2023-09-24,Kindia,sucre,GNF/kg,9820.0
2023-10-01,Kindia,sucre,GNF/kg,9578.0
2023-10-08,Kindia,sucre,GNF/kg,9951.0
2023-10-15,Kindia,sucre,GNF/kg,9707.0
2023-10-22,Kindia,sucre,GNF/kg,
2023-10-29,Kindia,sucre,GNF/kg,9807.0
2023-11-05,Kindia,sucre,GNF/kg,10153.0
2023-11-12,Kindia,sucre,GNF/kg,10164.0
2023-11-19,Kindia,sucre,GNF/kg,10143.0
2023-11-26,Kindia,sucre,GNF/kg,10268.0
2023-12-03,Kindia,sucre,GNF/kg,10154.0
2023-12-10,Kindia,sucre,GNF/kg,9808.0
2023-12-17,Kindia,sucre,GNF/kg,10163.0
2023-12-24,Kindia,sucre,GNF/kg,10306.0
2023-12-31,Kindia,sucre,GNF/kg,10430.0
2024-01-07,Kindia,sucre,GNF/kg,
2024-01-14,Kindia,sucre,GNF/kg,10248.0
2024-01-21,Kindia,sucre,GNF/kg,10655.0
2024-01-28,Kindia,sucre,GNF/kg,10519.0
2024-02-04,Kindia,sucre,GNF/kg,10381.0
2024-02-11,Kindia,sucre,GNF/kg,10201.0
2024-02-18,Kindia,sucre,GNF/kg,10345.0
2024-02-25,Kindia,sucre,GNF/kg,10248.0
2024-03-03,Kindia,sucre,GNF/kg,10235.0
2024-03-10,Kindia,sucre,GNF/kg,10038.0
2024-03-17,Kindia,sucre,GNF/kg,9924.0
2024-03-24,Kindia,sucre,GNF/kg,10279.0
2024-03-31,Kindia,sucre,GNF/kg,10231.0
2024-04-07,Kindia,sucre,GNF/kg,10269.0
2024-04-14,Kindia,sucre,GNF/kg,10409.0
2024-04-21,Kindia,sucre,GNF/kg,10443.0
2024-04-28,Kindia,sucre,GNF/kg,10186.0
2024-05-05,Kindia,sucre,GNF/kg,9888.0
2024-05-12,Kindia,sucre,GNF/kg,9923.0
2024-05-19,Kindia,sucre,GNF/kg,9975.0
2024-05-26,Kindia,sucre,GNF/kg,9770.0
2024-06-02,Kindia,sucre,GNF/kg,10275.0
2024-06-09,Kindia,sucre,GNF/kg,10749.0
2024-06-16,Kindia,sucre,GNF/kg,10444.0
2024-06-23,Kindia,sucre,GNF/kg,10918.0
2024-06-30,Kindia,sucre,GNF/kg,10625.0
2024-07-07,Kindia,sucre,GNF/kg,10750.0
2024-07-14,Kindia,sucre,GNF/kg,10666.0
2024-07-21,Kindia,sucre,GNF/kg,10892.0
2024-07-28,Kindia,sucre,GNF/kg,10258.0
2024-08-04,Kindia,sucre,GNF/kg,9910.0
2024-08-11,Kindia,sucre,GNF/kg,10398.0
2024-08-18,Kindia,sucre,GNF/kg,10647.0
2024-08-25,Kindia,sucre,GNF/kg,10566.0
2024-09-01,Kindia,sucre,GNF/kg,10639.0
2024-09-08,Kindia,sucre,GNF/kg,10899.0
2024-09-15,Kindia,sucre,GNF/kg,10870.0
2024-09-22,Kindia,sucre,GNF/kg,10915.0
2024-09-29,Kindia,sucre,GNF/kg,10635.0
2024-10-06,Kindia,sucre,GNF/kg,10308.0
2024-10-13,Kindia,sucre,GNF/kg,10904.0
2024-10-20,Kindia,sucre,GNF/kg,10647.0
2024-10-27,Kindia,sucre,GNF/kg,10589.0
2024-11-03,Kindia,sucre,GNF/kg,10617.0
2024-11-10,Kindia,sucre,GNF/kg,10612.0
2024-11-17,Kindia,sucre,GNF/kg,10513.0
2024-11-24,Kindia,sucre,GNF/kg,10394.0
2024-12-01,Kindia,sucre,GNF/kg,10449.0
2024-12-08,Kindia,sucre,GNF/kg,10537.0
2024-12-15,Kindia,sucre,GNF/kg,10368.0
2024-12-22,Kindia,sucre,GNF/kg,
2024-12-29,Kindia,sucre,GNF/kg,10641.0
2019-01-06,Labe,sucre,GNF/kg,7064.0
2019-01-13,Labe,sucre,GNF/kg,6917.0
2019-01-20,Labe,sucre,GNF/kg,6964.0
2019-01-27,Labe,sucre,GNF/kg,7033.0
2019-02-03,Labe,sucre,GNF/kg,6994.0
2019-02-10,Labe,sucre,GNF/kg,6985.0
2019-02-17,Labe,sucre,GNF/kg,7009.0
2019-02-24,Labe,sucre,GNF/kg,6914.0
2019-03-03,Labe,sucre,GNF/kg,7149.0
2019-03-10,Labe,sucre,GNF/kg,7030.0
2019-03-17,Labe,sucre,GNF/kg,6918.0
2019-03-24,Labe,sucre,GNF/kg,7172.0
2019-03-31,Labe,sucre,GNF/kg,7336.0
2019-04-07,Labe,sucre,GNF/kg,7366.0
2019-04-14,Labe,sucre,GNF/kg,7342.0
2019-04-21,Labe,sucre,GNF/kg,7290.0
2019-04-28,Labe,sucre,GNF/kg,7252.0
2019-05-05,Labe,sucre,GNF/kg,7348.0
2019-05-12,Labe,sucre,GNF/kg,7213.0
2019-05-19,Labe,sucre,GNF/kg,7175.0
2019-05-26,Labe,sucre,GNF/kg,7470.0
2019-06-02,Labe,sucre,GNF/kg,7456.0
2019-06-09,Labe,sucre,GNF/kg,7389.0
2019-06-16,Labe,sucre,GNF/kg,7629.0
2019-06-23,Labe,sucre,GNF/kg,7625.0
2019-06-30,Labe,sucre,GNF/kg,7484.0
2019-07-07,Labe,sucre,GNF/kg,7429.0
2019-07-14,Labe,sucre,GNF/kg,7535.0
2019-07-21,Labe,sucre,GNF/kg,7034.0
2019-07-28,Labe,sucre,GNF/kg,7296.0
2019-08-04,Labe,sucre,GNF/kg,7631.0
2019-08-11,Labe,sucre,GNF/kg,
2019-08-18,Labe,sucre,GNF/kg,7695.0
2019-08-25,Labe,sucre,GNF/kg,7803.0
2019-09-01,Labe,sucre,GNF/kg,7639.0
2019-09-08,Labe,sucre,GNF/kg,7718.0
2019-09-15,Labe,sucre,GNF/kg,7810.0
2019-09-22,Labe,sucre,GNF/kg,7669.0
2019-09-29,Labe,sucre,GNF/kg,7844.0
2019-10-06,Labe,sucre,GNF/kg,7595.0
2019-10-13,Labe,sucre,GNF/kg,7989.0
2019-10-20,Labe,sucre,GNF/kg,7215.0
2019-10-27,Labe,sucre,GNF/kg,7483.0
2019-11-03,Labe,sucre,GNF/kg,7410.0
2019-11-10,Labe,sucre,GNF/kg,7284.0
2019-11-17,Labe,sucre,GNF/kg,7672.0
2019-11-24,Labe,sucre,GNF/kg,7674.0
2019-12-01,Labe,sucre,GNF/kg,7540.0
2019-12-08,Labe,sucre,GNF/kg,7459.0
2019-12-15,Labe,sucre,GNF/kg,7499.0
2019-12-22,Labe,sucre,GNF/kg,7558.0
2019-12-29,Labe,sucre,GNF/kg,7659.0
2020-01-05,Labe,sucre,GNF/kg,7372.0
2020-01-12,Labe,sucre,GNF/kg,7435.0
2020-01-19,Labe,sucre,GNF/kg,7598.0
2020-01-26,Labe,sucre,GNF/kg,7358.0
2020-02-02,Labe,sucre,GNF/kg,7452.0
2020-02-09,Labe,sucre,GNF/kg,7388.0
2020-02-16,Labe,sucre,GNF/kg,7721.0
2020-02-23,Labe,sucre,GNF/kg,7601.0
2020-03-01,Labe,sucre,GNF/kg,8189.0
2020-03-08,Labe,sucre,GNF/kg,8061.0
2020-03-15,Labe,sucre,GNF/kg,8427.0
2020-03-22,Labe,sucre,GNF/kg,8112.0
2020-03-29,Labe,sucre,GNF/kg,8264.0
2020-04-05,Labe,sucre,GNF/kg,8523.0
2020-04-12,Labe,sucre,GNF/kg,8196.0
2020-04-19,Labe,sucre,GNF/kg,8345.0
2020-04-26,Labe,sucre,GNF/kg,8534.0
2020-05-03,Labe,sucre,GNF/kg,8853.0
2020-05-10,Labe,sucre,GNF/kg,8453.0
2020-05-17,Labe,sucre,GNF/kg,8613.0
2020-05-24,Labe,sucre,GNF/kg,8559.0
2020-05-31,Labe,sucre,GNF/kg,8557.0
2020-06-07,Labe,sucre,GNF/kg,8543.0
2020-06-14,Labe,sucre,GNF/kg,8859.0
2020-06-21,Labe,sucre,GNF/kg,8389.0
2020-06-28,Labe,sucre,GNF/kg,8793.0
2020-07-05,Labe,sucre,GNF/kg,8875.0
2020-07-12,Labe,sucre,GNF/kg,8424.0
2020-07-19,Labe,sucre,GNF/kg,8681.0
2020-07-26,Labe,sucre,GNF/kg,8998.0
2020-08-02,Labe,sucre,GNF/kg,8872.0
2020-08-09,Labe,sucre,GNF/kg,9046.0
2020-08-16,Labe,sucre,GNF/kg,8779.0
2020-08-23,Labe,sucre,GNF/kg,8676.0
2020-08-30,Labe,sucre,GNF/kg,8852.0
2020-09-06,Labe,sucre,GNF/kg,8752.0
2020-09-13,Labe,sucre,GNF/kg,8757.0
2020-09-20,Labe,sucre,GNF/kg,8496.0
2020-09-27,Labe,sucre,GNF/kg,8392.0
2020-10-04,Labe,sucre,GNF/kg,8348.0
2020-10-11,Labe,sucre,GNF/kg,
2020-10-18,Labe,sucre,GNF/kg,7869.0
2020-10-25,Labe,sucre,GNF/kg,8215.0
2020-11-01,Labe,sucre,GNF/kg,8415.0
2020-11-08,Labe,sucre,GNF/kg,8542.0
2020-11-15,Labe,sucre,GNF/kg,8376.0
2020-11-22,Labe,sucre,GNF/kg,7928.0
2020-11-29,Labe,sucre,GNF/kg,7598.0
2020-12-06,Labe,sucre,GNF/kg,8188.0
2020-12-13,Labe,sucre,GNF/kg,8122.0
2020-12-20,Labe,sucre,GNF/kg,8145.0
2020-12-27,Labe,sucre,GNF/kg,7820.0
2021-01-03,Labe,sucre,GNF/kg,8104.0
2021-01-10,Labe,sucre,GNF/kg,8198.0
2021-01-17,Labe,sucre,GNF/kg,8098.0
2021-01-24,Labe,sucre,GNF/kg,7999.0
2021-01-31,Labe,sucre,GNF/kg,8199.0
2021-02-07,Labe,sucre,GNF/kg,8170.0
2021-02-14,Labe,sucre,GNF/kg,8309.0
2021-02-21,Labe,sucre,GNF/kg,
2021-02-28,Labe,sucre,GNF/kg,7992.0
2021-03-07,Labe,sucre,GNF/kg,7988.0
2021-03-14,Labe,sucre,GNF/kg,8694.0
2021-03-21,Labe,sucre,GNF/kg,8301.0
2021-03-28,Labe,sucre,GNF/kg,8337.0
2021-04-04,Labe,sucre,GNF/kg,8385.0
2021-04-11,Labe,sucre,GNF/kg,8292.0
2021-04-18,Labe,sucre,GNF/kg,8218.0
2021-04-25,Labe,sucre,GNF/kg,8208.0
2021-05-02,Labe,sucre,GNF/kg,8168.0
2021-05-09,Labe,sucre,GNF/kg,8360.0
2021-05-16,Labe,sucre,GNF/kg,7924.0
2021-05-23,Labe,sucre,GNF/kg,8701.0
2021-05-30,Labe,sucre,GNF/kg,8313.0
2021-06-06,Labe,sucre,GNF/kg,8723.0
2021-06-13,Labe,sucre,GNF/kg,8429.0
2021-06-20,Labe,sucre,GNF/kg,8777.0
2021-06-27,Labe,sucre,GNF/kg,8771.0
2021-07-04,Labe,sucre,GNF/kg,9220.0
2021-07-11,Labe,sucre,GNF/kg,8778.0
2021-07-18,Labe,sucre,GNF/kg,9004.0
2021-07-25,Labe,sucre,GNF/kg,8698.0
2021-08-01,Labe,sucre,GNF/kg,8741.0
2021-08-08,Labe,sucre,GNF/kg,8804.0
2021-08-15,Labe,sucre,GNF/kg,9019.0
2021-08-22,Labe,sucre,GNF/kg,8465.0
2021-08-29,Labe,sucre,GNF/kg,8503.0
2021-09-05,Labe,sucre,GNF/kg,8280.0
2021-09-12,Labe,sucre,GNF/kg,8477.0
2021-09-19,Labe,sucre,GNF/kg,8738.0
2021-09-26,Labe,sucre,GNF/kg,8511.0
2021-10-03,Labe,sucre,GNF/kg,8439.0
2021-10-10,Labe,sucre,GNF/kg,8549.0
2021-10-17,Labe,sucre,GNF/kg,8639.0
2021-10-24,Labe,sucre,GNF/kg,9050.0
2021-10-31,Labe,sucre,GNF/kg,8994.0
2021-11-07,Labe,sucre,GNF/kg,9004.0
2021-11-14,Labe,sucre,GNF/kg,8609.0
2021-11-21,Labe,sucre,GNF/kg,8537.0
2021-11-28,Labe,sucre,GNF/kg,8459.0
2021-12-05,Labe,sucre,GNF/kg,8980.0
2021-12-12,Labe,sucre,GNF/kg,8904.0
2021-12-19,Labe,sucre,GNF/kg,8833.0
2021-12-26,Labe,sucre,GNF/kg,8745.0
2022-01-02,Labe,sucre,GNF/kg,8450.0
2022-01-09,Labe,sucre,GNF/kg,
2022-01-16,Labe,sucre,GNF/kg,9050.0
2022-01-23,Labe,sucre,GNF/kg,8924.0
2022-01-30,Labe,sucre,GNF/kg,9110.0
2022-02-06,Labe,sucre,GNF/kg,
2022-02-13,Labe,sucre,GNF/kg,8640.0
2022-02-20,Labe,sucre,GNF/kg,8930.0
2022-02-27,Labe,sucre,GNF/kg,8603.0
2022-03-06,Labe,sucre,GNF/kg,8945.0
2022-03-13,Labe,sucre,GNF/kg,9156.0
2022-03-20,Labe,sucre,GNF/kg,9365.0
2022-03-27,Labe,sucre,GNF/kg,9217.0
2022-04-03,Labe,sucre,GNF/kg,9588.0
2022-04-10,Labe,sucre,GNF/kg,9852.0
2022-04-17,Labe,sucre,GNF/kg,9960.0
2022-04-24,Labe,sucre,GNF/kg,9918.0
2022-05-01,Labe,sucre,GNF/kg,10151.0
2022-05-08,Labe,sucre,GNF/kg,9802.0
2022-05-15,Labe,sucre,GNF/kg,9794.0
2022-05-22,Labe,sucre,GNF/kg,10231.0
2022-05-29,Labe,sucre,GNF/kg,9885.0
2022-06-05,Labe,sucre,GNF/kg,10066.0
2022-06-12,Labe,sucre,GNF/kg,10386.0
2022-06-19,Labe,sucre,GNF/kg,10282.0
2022-06-26,Labe,sucre,GNF/kg,10332.0
2022-07-03,Labe,sucre,GNF/kg,10363.0
2022-07-10,Labe,sucre,GNF/kg,10586.0
2022-07-17,Labe,sucre,GNF/kg,10821.0
2022-07-24,Labe,sucre,GNF/kg,10728.0
2022-07-31,Labe,sucre,GNF/kg,10866.0
2022-08-07,Labe,sucre,GNF/kg,10538.0
2022-08-14,Labe,sucre,GNF/kg,10558.0
2022-08-21,Labe,sucre,GNF/kg,10598.0
2022-08-28,Labe,sucre,GNF/kg,
2022-09-04,Labe,sucre,GNF/kg,10765.0
2022-09-11,Labe,sucre,GNF/kg,10829.0
2022-09-18,Labe,sucre,GNF/kg,10818.0
2022-09-25,Labe,sucre,GNF/kg,10622.0
2022-10-02,Labe,sucre,GNF/kg,
2022-10-09,Labe,sucre,GNF/kg,10437.0
2022-10-16,Labe,sucre,GNF/kg,10608.0
2022-10-23,Labe,sucre,GNF/kg,10821.0
2022-10-30,Labe,sucre,GNF/kg,10388.0
2022-11-06,Labe,sucre,GNF/kg,10359.0
2022-11-13,Labe,sucre,GNF/kg,10399.0
2022-11-20,Labe,sucre,GNF/kg,10160.0
2022-11-27,Labe,sucre,GNF/kg,10291.0
2022-12-04,Labe,sucre,GNF/kg,10613.0
2022-12-11,Labe,sucre,GNF/kg,10658.0
2022-12-18,Labe,sucre,GNF/kg,10433.0
2022-12-25,Labe,sucre,GNF/kg,10512.0
2023-01-01,Labe,sucre,GNF/kg,10359.0
2023-01-08,Labe,sucre,GNF/kg,10717.0
2023-01-15,Labe,sucre,GNF/kg,10590.0
2023-01-22,Labe,sucre,GNF/kg,10573.0
2023-01-29,Labe,sucre,GNF/kg,
2023-02-05,Labe,sucre,GNF/kg,9626.0
2023-02-12,Labe,sucre,GNF/kg,9501.0
2023-02-19,Labe,sucre,GNF/kg,9223.0
2023-02-26,Labe,sucre,GNF/kg,9275.0
2023-03-05,Labe,sucre,GNF/kg,9276.0
2023-03-12,Labe,sucre,GNF/kg,9330.0
2023-03-19,Labe,sucre,GNF/kg,9668.0
2023-03-26,Labe,sucre,GNF/kg,9893.0
2023-04-02,Labe,sucre,GNF/kg,9519.0
2023-04-09,Labe,sucre,GNF/kg,9976.0
2023-04-16,Labe,sucre,GNF/kg,9826.0
2023-04-23,Labe,sucre,GNF/kg,9472.0
2023-04-30,Labe,sucre,GNF/kg,9883.0
2023-05-07,Labe,sucre,GNF/kg,10026.0
2023-05-14,Labe,sucre,GNF/kg,10158.0
2023-05-21,Labe,sucre,GNF/kg,9874.0
2023-05-28,Labe,sucre,GNF/kg,
2023-06-04,Labe,sucre,GNF/kg,10010.0
2023-06-11,Labe,sucre,GNF/kg,9744.0
2023-06-18,Labe,sucre,GNF/kg,9762.0
2023-06-25,Labe,sucre,GNF/kg,10192.0
2023-07-02,Labe,sucre,GNF/kg,10389.0
2023-07-09,Labe,sucre,GNF/kg,10444.0
2023-07-16,Labe,sucre,GNF/kg,10541.0
2023-07-23,Labe,sucre,GNF/kg,10546.0
2023-07-30,Labe,sucre,GNF/kg,10380.0
2023-08-06,Labe,sucre,GNF/kg,10127.0
2023-08-13,Labe,sucre,GNF/kg,10590.0
2023-08-20,Labe,sucre,GNF/kg,10527.0
2023-08-27,Labe,sucre,GNF/kg,10302.0
2023-09-03,Labe,sucre,GNF/kg,10426.0
2023-09-10,Labe,sucre,GNF/kg,10553.0
2023-09-17,Labe,sucre,GNF/kg,10129.0
2023-09-24,Labe,sucre,GNF/kg,10449.0
2023-10-01,Labe,sucre,GNF/kg,10060.0
2023-10-08,Labe,sucre,GNF/kg,10454.0
2023-10-15,Labe,sucre,GNF/kg,10305.0
2023-10-22,Labe,sucre,GNF/kg,10603.0
2023-10-29,Labe,sucre,GNF/kg,10564.0
2023-11-05,Labe,sucre,GNF/kg,11004.0
2023-11-12,Labe,sucre,GNF/kg,11272.0
2023-11-19,Labe,sucre,GNF/kg,11209.0
2023-11-26,Labe,sucre,GNF/kg,10873.0
2023-12-03,Labe,sucre,GNF/kg,10964.0
2023-12-10,Labe,sucre,GNF/kg,11122.0
2023-12-17,Labe,sucre,GNF/kg,11161.0
2023-12-24,Labe,sucre,GNF/kg,10840.0
2023-12-31,Labe,sucre,GNF/kg,11137.0
2024-01-07,Labe,sucre,GNF/kg,10712.0
2024-01-14,Labe,sucre,GNF/kg,11171.0
2024-01-21,Labe,sucre,GNF/kg,11498.0
2024-01-28,Labe,sucre,GNF/kg,11151.0
2024-02-04,Labe,sucre,GNF/kg,10593.0
2024-02-11,Labe,sucre,GNF/kg,11068.0
2024-02-18,Labe,sucre,GNF/kg,10788.0
2024-02-25,Labe,sucre,GNF/kg,10864.0
2024-03-03,Labe,sucre,GNF/kg,10917.0
2024-03-10,Labe,sucre,GNF/kg,10716.0
2024-03-17,Labe,sucre,GNF/kg,10588.0
2024-03-24,Labe,sucre,GNF/kg,
2024-03-31,Labe,sucre,GNF/kg,10769.0
2024-04-07,Labe,sucre,GNF/kg,10875.0
2024-04-14,Labe,sucre,GNF/kg,10775.0
2024-04-21,Labe,sucre,GNF/kg,11003.0
2024-04-28,Labe,sucre,GNF/kg,11011.0
2024-05-05,Labe,sucre,GNF/kg,10416.0
2024-05-12,Labe,sucre,GNF/kg,10349.0
2024-05-19,Labe,sucre,GNF/kg,10929.0
2024-05-26,Labe,sucre,GNF/kg,10123.0
2024-06-02,Labe,sucre,GNF/kg,10857.0
2024-06-09,Labe,sucre,GNF/kg,11145.0
2024-06-16,Labe,sucre,GNF/kg,11215.0
2024-06-23,Labe,sucre,GNF/kg,11174.0
2024-06-30,Labe,sucre,GNF/kg,11290.0
2024-07-07,Labe,sucre,GNF/kg,10983.0
2024-07-14,Labe,sucre,GNF/kg,11246.0
2024-07-21,Labe,sucre,GNF/kg,11203.0
2024-07-28,Labe,sucre,GNF/kg,10675.0
2024-08-04,Labe,sucre,GNF/kg,11361.0
2024-08-11,Labe,sucre,GNF/kg,
2024-08-18,Labe,sucre,GNF/kg,
2024-08-25,Labe,sucre,GNF/kg,11228.0
2024-09-01,Labe,sucre,GNF/kg,11259.0
2024-09-08,Labe,sucre,GNF/kg,11176.0
2024-09-15,Labe,sucre,GNF/kg,11591.0
2024-09-22,Labe,sucre,GNF/kg,11084.0
2024-09-29,Labe,sucre,GNF/kg,11428.0
2024-10-06,Labe,sucre,GNF/kg,11014.0
2024-10-13,Labe,sucre,GNF/kg,11083.0
2024-10-20,Labe,sucre,GNF/kg,11333.0
2024-10-27,Labe,sucre,GNF/kg,11545.0
2024-11-03,Labe,sucre,GNF/kg,11291.0
2024-11-10,Labe,sucre,GNF/kg,11516.0
2024-11-17,Labe,sucre,GNF/kg,11278.0
2024-11-24,Labe,sucre,GNF/kg,11078.0
2024-12-01,Labe,sucre,GNF/kg,11308.0
2024-12-08,Labe,sucre,GNF/kg,11130.0
2024-12-15,Labe,sucre,GNF/kg,10951.0
2024-12-22,Labe,sucre,GNF/kg,
2024-12-29,Labe,sucre,GNF/kg,11249.0
2019-01-06,Nzerekore,sucre,GNF/kg,6970.0
2019-01-13,Nzerekore,sucre,GNF/kg,7238.0
2019-01-20,Nzerekore,sucre,GNF/kg,7263.0
2019-01-27,Nzerekore,sucre,GNF/kg,6978.0
2019-02-03,Nzerekore,sucre,GNF/kg,7006.0
2019-02-10,Nzerekore,sucre,GNF/kg,7078.0
2019-02-17,Nzerekore,sucre,GNF/kg,7062.0
2019-02-24,Nzerekore,sucre,GNF/kg,7319.0
2019-03-03,Nzerekore,sucre,GNF/kg,7509.0
2019-03-10,Nzerekore,sucre,GNF/kg,7181.0
2019-03-17,Nzerekore,sucre,GNF/kg,7419.0
2019-03-24,Nzerekore,sucre,GNF/kg,7408.0
2019-03-31,Nzerekore,sucre,GNF/kg,7493.0
2019-04-07,Nzerekore,sucre,GNF/kg,7545.0
2019-04-14,Nzerekore,sucre,GNF/kg,7529.0
2019-04-21,Nzerekore,sucre,GNF/kg,7763.0
2019-04-28,Nzerekore,sucre,GNF/kg,7708.0
2019-05-05,Nzerekore,sucre,GNF/kg,7334.0
2019-05-12,Nzerekore,sucre,GNF/kg,7461.0
2019-05-19,Nzerekore,sucre,GNF/kg,7568.0
2019-05-26,Nzerekore,sucre,GNF/kg,7568.0
2019-06-02,Nzerekore,sucre,GNF/kg,7934.0
2019-06-09,Nzerekore,sucre,GNF/kg,7697.0
2019-06-16,Nzerekore,sucre,GNF/kg,7644.0
2019-06-23,Nzerekore,sucre,GNF/kg,7734.0
2019-06-30,Nzerekore,sucre,GNF/kg,7464.0
2019-07-07,Nzerekore,sucre,GNF/kg,7584.0
2019-07-14,Nzerekore,sucre,GNF/kg,7631.0
2019-07-21,Nzerekore,sucre,GNF/kg,7441.0
2019-07-28,Nzerekore,sucre,GNF/kg,7817.0
2019-08-04,Nzerekore,sucre,GNF/kg,7917.0
2019-08-11,Nzerekore,sucre,GNF/kg,8030.0
2019-08-18,Nzerekore,sucre,GNF/kg,7795.0
2019-08-25,Nzerekore,sucre,GNF/kg,7903.0
2019-09-01,Nzerekore,sucre,GNF/kg,8030.0
2019-09-08,Nzerekore,sucre,GNF/kg,7962.0
2019-09-15,Nzerekore,sucre,GNF/kg,7979.0
2019-09-22,Nzerekore,sucre,GNF/kg,8045.0
2019-09-29,Nzerekore,sucre,GNF/kg,7813.0
2019-10-06,Nzerekore,sucre,GNF/kg,7837.0
2019-10-13,Nzerekore,sucre,GNF/kg,7838.0
2019-10-20,Nzerekore,sucre,GNF/kg,7707.0
2019-10-27,Nzerekore,sucre,GNF/kg,7673.0
2019-11-03,Nzerekore,sucre,GNF/kg,7634.0
2019-11-10,Nzerekore,sucre,GNF/kg,
2019-11-17,Nzerekore,sucre,GNF/kg,7711.0
2019-11-24,Nzerekore,sucre,GNF/kg,7812.0
2019-12-01,Nzerekore,sucre,GNF/kg,8034.0
2019-12-08,Nzerekore,sucre,GNF/kg,7625.0
2019-12-15,Nzerekore,sucre,GNF/kg,7976.0
2019-12-22,Nzerekore,sucre,GNF/kg,7781.0
2019-12-29,Nzerekore,sucre,GNF/kg,8133.0
2020-01-05,Nzerekore,sucre,GNF/kg,7708.0
2020-01-12,Nzerekore,sucre,GNF/kg,7647.0
2020-01-19,Nzerekore,sucre,GNF/kg,7691.0
2020-01-26,Nzerekore,sucre,GNF/kg,7647.0
2020-02-02,Nzerekore,sucre,GNF/kg,7818.0
2020-02-09,Nzerekore,sucre,GNF/kg,7968.0
2020-02-16,Nzerekore,sucre,GNF/kg,7808.0
2020-02-23,Nzerekore,sucre,GNF/kg,7729.0
2020-03-01,Nzerekore,sucre,GNF/kg,
2020-03-08,Nzerekore,sucre,GNF/kg,8630.0
2020-03-15,Nzerekore,sucre,GNF/kg,
2020-03-22,Nzerekore,sucre,GNF/kg,8327.0
2020-03-29,Nzerekore,sucre,GNF/kg,8371.0
2020-04-05,Nzerekore,sucre,GNF/kg,8689.0
2020-04-12,Nzerekore,sucre,GNF/kg,8785.0
2020-04-19,Nzerekore,sucre,GNF/kg,
2020-04-26,Nzerekore,sucre,GNF/kg,8562.0
2020-05-03,Nzerekore,sucre,GNF/kg,8644.0
2020-05-10,Nzerekore,sucre,GNF/kg,8506.0
2020-05-17,Nzerekore,sucre,GNF/kg,8577.0
2020-05-24,Nzerekore,sucre,GNF/kg,8853.0
2020-05-31,Nzerekore,sucre,GNF/kg,8531.0
2020-06-07,Nzerekore,sucre,GNF/kg,8687.0
2020-06-14,Nzerekore,sucre,GNF/kg,8826.0
2020-06-21,Nzerekore,sucre,GNF/kg,8882.0
2020-06-28,Nzerekore,sucre,GNF/kg,8891.0
2020-07-05,Nzerekore,sucre,GNF/kg,9155.0
2020-07-12,Nzerekore,sucre,GNF/kg,9219.0
2020-07-19,Nzerekore,sucre,GNF/kg,8710.0
2020-07-26,Nzerekore,sucre,GNF/kg,9325.0
2020-08-02,Nzerekore,sucre,GNF/kg,9105.0
2020-08-09,Nzerekore,sucre,GNF/kg,9297.0
2020-08-16,Nzerekore,sucre,GNF/kg,8951.0
2020-08-23,Nzerekore,sucre,GNF/kg,9110.0
2020-08-30,Nzerekore,sucre,GNF/kg,9142.0
2020-09-06,Nzerekore,sucre,GNF/kg,9161.0
2020-09-13,Nzerekore,sucre,GNF/kg,8813.0
2020-09-20,Nzerekore,sucre,GNF/kg,8551.0
2020-09-27,Nzerekore,sucre,GNF/kg,8588.0
2020-10-04,Nzerekore,sucre,GNF/kg,
2020-10-11,Nzerekore,sucre,GNF/kg,8375.0
2020-10-18,Nzerekore,sucre,GNF/kg,8513.0
2020-10-25,Nzerekore,sucre,GNF/kg,8559.0
2020-11-01,Nzerekore,sucre,GNF/kg,8784.0
2020-11-08,Nzerekore,sucre,GNF/kg,8684.0
2020-11-15,Nzerekore,sucre,GNF/kg,8270.0
2020-11-22,Nzerekore,sucre,GNF/kg,8501.0
2020-11-29,Nzerekore,sucre,GNF/kg,8424.0
2020-12-06,Nzerekore,sucre,GNF/kg,8263.0
2020-12-13,Nzerekore,sucre,GNF/kg,8176.0
2020-12-20,Nzerekore,sucre,GNF/kg,8339.0
2020-12-27,Nzerekore,sucre,GNF/kg,7986.0
2021-01-03,Nzerekore,sucre,GNF/kg,8247.0
2021-01-10,Nzerekore,sucre,GNF/kg,8288.0
2021-01-17,Nzerekore,sucre,GNF/kg,8499.0
2021-01-24,Nzerekore,sucre,GNF/kg,8188.0
2021-01-31,Nzerekore,sucre,GNF/kg,8316.0
2021-02-07,Nzerekore,sucre,GNF/kg,8327.0
2021-02-14,Nzerekore,sucre,GNF/kg,8695.0
2021-02-21,Nzerekore,sucre,GNF/kg,8690.0
2021-02-28,Nzerekore,sucre,GNF/kg,8051.0
2021-03-07,Nzerekore,sucre,GNF/kg,8462.0
